fname,sentence,LOC
pr8580_68,26,irak
pr8580_68,26,galilæa
pr8580_68,27,himmelbjerget
pr8580_68,31,himmelbjerget
pr8581_68,6,wilmington
pr8581_68,6,north carolina
pr8581_68,6,usa
pr8581_68,21,usa
pr8581_68,21,europa
pr8581_68,25,berlin
pr8581_68,27,usa
pr8582_68,15,grisestien
pr8582_68,58,grisestien
pr8582_68,60,eu
pr8583_68,13,danmark
pr8583_68,60,afrika
pr8584_68,25,kirken
pr8584_68,34,genesaret sø
pr8586_68,1,tyskland
pr8586_68,30,frankrig
pr8588_68,20,venedig
pr8588_68,20,rom
pr8588_68,34,jerusalem
pr8588_68,34,jeriko
pr8588_68,62,venedig
pr8589_68,13,vestervig kirke
pr8589_68,29,israel
pr8591_69,0,jerusalem
pr8591_69,1,jerusalem
pr8591_69,3,mellemøsten
pr8591_69,3,palæstina
pr8591_69,3,israel
pr8591_69,6,jerusalems
pr8591_69,6,israel
pr8591_69,12,jerusalem
pr8591_69,20,jerusalem
pr8591_69,22,jerusalem
pr8591_69,27,jerusalems
pr8592_69,0,jerusalem
pr8592_69,5,københavn
pr8592_69,15,korset
pr8593_69,23,esajas
pr8594_69,3,sønderborg slot
pr8594_69,8,jordanflodens
pr8595_69,29,zion
pr8596_69,6,zion
pr8596_69,7,jerusalem
pr8596_69,8,jerusalem
pr8596_69,8,paradis
pr8596_69,41,zion
pr8596_69,41,jerusalem
pr8597_69,7,isenheimalteret
pr8598_69,3,jerusalem
pr8600_69,0,amerika
pr8600_69,26,amerika
pr8600_69,26,nazaret
pr8601_69,1,gudsrige
pr8601_69,20,gudsriget
pr8602_69,11,israels
pr8602_69,38,israel
pr8603_69,15,israels
pr8603_69,15,israel
pr8603_69,34,jerusalems
pr8605_69,36,golgatha
pr8606_69,0,sønderborg
pr8606_69,0,sønderborg slot
pr8606_69,2,sønderborg
pr8606_69,9,sønderborg
pr8606_69,26,israel
pr8607_69,2,midgård
pr8607_69,13,facebook
pr8607_69,28,jordanfloden
pr8611_69,9,israel
pr8611_69,20,palæstina
pr8611_69,24,israels hus
pr8611_69,24,israels
pr8612_69,3,paradis
pr8612_69,3,jerusalem
pr8613_69,0,mellemøsten
pr8613_69,0,irak
pr8613_69,0,syrien
pr8613_69,0,balkan
pr8614_69,3,jordan floden
pr8617_69,1,galilæa
pr8617_69,12,danmark
pr8618_69,9,santiago
pr8618_69,17,israels
pr8620_69,6,jerusalem
pr8620_69,12,jerusalem
pr8620_69,19,jerusalem
pr8620_69,19,israels
pr8620_69,21,gethsemane
pr8620_69,21,jerusalem
pr8620_69,25,jerusalem
pr8620_69,26,jerusalem
pr8621_69,8,århus
pr8621_69,8,farum
pr8621_69,8,københavn
pr8621_69,8,augustenborg
pr8621_69,8,sønderborg
pr8621_69,8,horsens
pr8621_69,8,christiansfeld
pr8621_69,8,langeland
pr8621_69,9,haslev
pr8621_69,9,djursland
pr8621_69,10,voldby
pr8621_69,10,haslev
pr8621_69,29,korset
pr8622_69,9,esbjerg
pr8622_69,9,colosseum
pr8623_69,34,paradis
pr8624_69,0,danmark
pr8625_69,12,korset
pr8626_69,1,ribe
pr8626_69,17,roms
pr8628_69,14,købmagergade
pr8628_69,14,nørrebros
pr8632_69,25,korset
pr8633_69,0,jerusalem
pr8633_69,5,jerusalem
pr8633_69,30,danmark
pr8633_69,34,cypern
pr8633_69,38,korset
pr8634_69,5,jerusalem
pr8634_69,7,jerusalem
pr8634_69,10,jerusalem
pr8634_69,21,jerusalem
pr8634_69,21,jerusalem
pr8634_69,22,jerusalem
pr8634_69,24,jerusalem
pr8634_69,25,jerusalem
pr8635_69,1,jerusalem
pr8635_69,24,israel
pr8635_69,24,israel
pr8635_69,26,israel
pr8635_69,29,israel
pr8637_69,14,israel
pr8638_69,35,grundtvig
pr8640_69,14,lissabon
pr8641_69,8,vatikanet
pr8642_69,12,bethlehem
pr8642_69,13,vesteuropa
pr8643_69,18,middelhavsområdet
pr8644_69,1,danmark
pr8644_69,1,jerusalem
pr8644_69,2,jerusalem
pr8644_69,4,jerusalem
pr8644_69,5,templet
pr8644_69,11,mellemøsten
pr8645_69,10,palæstina
pr8645_69,25,golgotha
pr8646_69,6,aserne
pr8646_69,8,sinajbjerget
pr8646_69,23,kana
pr8646_69,23,an
pr8648_69,8,kapernaum
pr8650_69,0,norge
pr8650_69,6,geneseret sø
pr8651_69,0,norge
pr8651_69,6,genesaret sø
pr8652_69,1,danmark
pr8652_69,13,danmark
pr8653_69,3,bethlehem
pr8653_69,4,mellemøsten
pr8653_69,9,østerland
pr8653_69,26,israel
pr8654_69,1,sinajbjerget
pr8654_69,2,zion
pr8654_69,2,zions
pr8654_69,6,himlens
pr8654_69,24,bjerget
pr8655_69,0,london
pr8655_69,1,danmark
pr8655_69,26,korset
pr8655_69,35,bjerget
pr8657_69,32,garizimbjerget
pr8657_69,32,zionbjerget
pr8657_69,32,jerusalem
pr8657_69,43,samaria
pr8659_69,3,agerskov
pr8659_69,26,folketingssalen
pr8662_69,1,korea
pr8662_69,11,oxford
pr8662_69,28,bethlehem
pr8663_69,2,kana
pr8663_69,2,an
pr8663_69,17,korset
pr8664_69,2,danmark
pr8664_69,5,palæstina
pr8664_69,7,bethlehem
pr8664_69,11,israels
pr8666_69,2,mellemøsten
pr8666_69,19,gudsriget
pr8667_69,7,frankrig
pr8667_69,19,mellemøsten
pr8668_69,28,sveriges
pr8669_69,8,mellemøsten
pr8669_69,10,mellemøsten
pr8669_69,24,nordkorea
pr8670_69,35,stalden
pr8670_69,35,bethlehem
pr8670_69,35,golgatha
pr8671_69,5,danmark
pr8671_69,10,rom
pr8672_69,14,australien
pr8672_69,15,thailand
pr8673_69,5,nordkoreas
pr8673_69,14,korfu
pr8673_69,18,aachen
pr8674_69,5,sodomah
pr8674_69,5,gomorrah
pr8676_69,10,bethlehem
pr8677_69,21,universets
pr8678_69,22,bethlehem
pr8679_69,1,universet
pr8679_69,4,universet
pr8679_69,8,universet
pr8679_69,8,universet
pr8679_69,11,universet
pr8679_69,12,universet
pr8679_69,15,assissi
pr8679_69,17,kosmos
pr8679_69,17,kosmos
pr8679_69,21,bethlehem
pr8679_69,27,bethlehem
pr8681_69,0,bethlehem
pr8681_69,13,bethlehem
pr8681_69,14,ægypten
pr8681_69,29,bethlehem
pr8681_69,29,mellemøsten
pr8681_69,42,paulus
pr8682_69,4,israels
pr8682_69,5,bethlehem
pr8682_69,14,nilen
pr8682_69,15,bethlehem
pr8682_69,22,ægypten
pr8682_69,23,ægypten
pr8683_69,0,gjesing kirke
pr8683_69,6,gjesing kirke
pr8683_69,18,middelhavet
pr8683_69,18,galaterne
pr8686_69,7,amsterdams
pr8687_69,28,korset
pr8688_69,5,himmel
pr8688_69,10,helvede
pr8688_69,12,helvede
pr8688_69,13,helvede
pr8688_69,13,helvede
pr8689_69,6,israel
pr8690_69,0,konstantinopel
pr8690_69,5,himmeriget
pr8690_69,36,kristi kirke
pr8691_69,21,kirken
pr8691_69,28,kirken
pr8691_69,31,kirken
pr8692_69,19,israel
pr8692_69,19,ægypten
pr8693_69,30,israel
pr8693_69,30,ægypten
pr8693_69,31,israel
pr8693_69,31,ægypten
pr8693_69,33,jerusalem
pr8697_69,17,emmaus
pr8697_69,44,emmaus
pr8698_69,2,emmaus
pr8698_69,22,palæstina
pr8700_69,2,narnia
pr8704_69,4,himlen
pr8704_69,11,jammerdalen
pr8708_69,1,kina
pr8708_69,1,korea
pr8708_69,1,korea
pr8708_69,1,vietnam
pr8712_69,16,mellemøsten
pr8713_69,16,romerriget
pr8715_69,11,israel
pr8717_69,0,israel
pr8717_69,4,israel
pr8717_69,4,israelernes
pr8717_69,6,israel
pr8717_69,7,jerusalem
pr8717_69,7,judæa
pr8717_69,7,samaria
pr8717_69,14,israel
pr8717_69,14,israel
pr8717_69,22,jerusalem
pr8718_69,6,balder
pr8718_69,6,balder
pr8718_69,20,golgatha
pr8719_69,2,nazareth
pr8720_69,2,kyrene
pr8721_69,0,jerusalem
pr8721_69,5,jerusalem
pr8721_69,8,salme 118 velsignet være han
pr8721_69,11,jerusalems
pr8721_69,13,jerusalem
pr8721_69,23,ægypten
pr8721_69,23,babylon
pr8722_69,1,jerusalem
pr8722_69,12,jerusalem
pr8723_69,7,galilæa
pr8724_69,23,graven
pr8724_69,29,jerusalem
pr8726_69,6,gethsemane
pr8726_69,12,gethsemane
pr8726_69,39,korset
pr8727_69,10,århus domkirke
pr8727_69,24,århus
pr8728_69,4,st bededag
pr8728_69,42,korset
pr8730_69,32,filippinerne
pr8730_69,35,korset
pr8731_69,0,esbjerg
pr8731_69,17,rom
pr8731_69,32,jerusalem
pr8732_69,7,israel
pr8735_69,0,jerusalem
pr8739_69,4,usa
pr8739_69,23,guldkalven
pr8740_69,7,wien
pr8740_69,18,ægypten
pr8741_69,10,israels
pr8741_69,10,ægypten
pr8741_69,10,babylon
pr8741_69,25,korset
pr8741_69,28,ægypten
pr8744_69,17,romerne
pr8745_69,0,danmarks
pr8745_69,0,israel
pr8745_69,5,israel
pr8745_69,29,romerne
pr8746_69,10,helligånden
pr8746_69,11,templet
pr8746_69,14,jerusalem
pr8747_69,33,israels
pr8747_69,33,paradis
pr8747_69,33,jerusalem
pr8749_69,19,paradis
pr8749_69,27,paradisets
pr8749_69,35,ægypten
pr8750_69,4,romerne
pr8750_69,18,bruxelles
pr8751_69,7,vatikanet
pr8751_69,21,israels
pr8751_69,35,jerusalems
pr8751_69,38,jerusalem
pr8752_69,8,jerusalem
pr8752_69,13,jerusalem
pr8752_69,20,jerusalem
pr8752_69,23,jerusalems
pr8753_69,33,jerusalem
pr8759_69,0,facebook
pr8759_69,15,lissabon
pr8761_69,2,calcutta
pr8761_69,14,øst og vesttyskland
pr8761_69,32,amsterdam
pr8762_69,21,malaria
pr8762_69,24,calcutta
pr8762_69,27,paradis
pr8762_69,31,paradis
pr8763_69,1,jerusalem
pr8763_69,18,ødemarken
pr8765_69,3,korset
pr8765_69,34,danmark
pr8767_69,1,oslo
pr8768_69,16,israel
pr8770_69,15,matthæusevangeliet
pr8770_69,28,palæstina
pr8772_69,15,matthæusevangeliet
pr8772_69,29,palæstina
pr8773_69,1,århus
pr8773_69,2,london
pr8773_69,11,norge
pr8773_69,24,romerne
pr8774_69,15,danmark
pr8774_69,16,palæstina
pr8774_69,20,jeriko
pr8775_69,9,danmarks
pr8775_69,29,sri lanka
pr8777_69,5,gudsriget
pr8778_69,15,jerusalem
pr8778_69,15,jerusalems
pr8778_69,15,romernes
pr8778_69,15,jerusalem
pr8778_69,16,jerusalem
pr8778_69,17,jerusalem
pr8778_69,22,templet
pr8778_69,27,israel
pr8779_69,1,jerusalems
pr8779_69,1,jerusalems
pr8779_69,6,jerusalems
pr8779_69,6,romerne
pr8779_69,7,jerusalem
pr8779_69,8,jerusalem
pr8779_69,8,jerusalem
pr8780_69,24,calcuttas
pr8782_69,41,israel
pr8782_69,43,israel
pr8782_69,43,israel
pr8783_69,0,århus
pr8784_69,13,afrika
pr8784_69,13,indien
pr8785_69,16,korset
pr8789_69,10,europa
pr8790_69,22,job
pr8791_69,21,korset
pr8792_69,9,esajas
pr8792_69,29,golgata
pr8792_69,30,korinth
pr8794_69,0,kapernaum
pr8794_69,13,gudsriget
pr8794_69,14,gudsriget
pr8794_69,23,gudsriget
pr8794_69,39,jorden
pr8795_69,8,gudsriget
pr8795_69,9,jerusalem
pr8795_69,11,gudsriget
pr8795_69,13,gudsriget
pr8795_69,16,jerusalems
pr8796_69,10,kapernaum
pr8796_69,10,galilæa
pr8796_69,20,samaria
pr8796_69,20,aram
pr8796_69,20,syrien
pr8796_69,31,israels
pr8797_69,6,aram
pr8797_69,6,syrien
pr8797_69,8,jordan
pr8797_69,18,kapernaum
pr8797_69,18,kana
pr8798_69,9,bethlehem
pr8798_69,26,ægypten
pr8798_69,41,korset
pr8801_69,21,danmark
pr8801_69,28,korset
pr8802_69,2,israels
pr8802_69,12,mellemøsten
pr8802_69,33,himmerigets
pr8804_69,30,korset
pr8805_69,8,matthæusevangeliet
pr8805_69,34,korset
pr8807_69,12,gudsriget
pr8807_69,13,gudsriget
pr8807_69,31,afrika
pr8808_69,14,amsterdam
pr8808_69,33,london
pr8809_69,2,tyskland
pr8810_69,6,rom
pr8811_69,16,laodikea
pr8811_69,16,laodikea
pr8814_69,5,danmark
pr8814_69,14,afrika
pr8815_69,18,kirken
pr8817_69,9,wien
pr8817_69,17,israel
pr8817_69,28,sinaj
pr8818_69,0,usa
pr8818_69,3,skotland
pr8818_69,3,hebriderne
pr8820_69,2,israel
pr8820_69,2,israel
pr8820_69,3,israel
pr8820_69,8,beelzebul
pr8820_69,15,rom
pr8820_69,15,skt peters kirken
pr8820_69,15,rom
pr8820_69,16,rom
pr8822_69,15,middelhavet
pr8823_69,10,korset
pr8823_69,19,eros
pr8824_69,1,vatikanet
pr8824_69,9,irak
pr8827_69,26,jordens
pr8828_69,29,damaskus
pr8829_69,0,bethesda
pr8829_69,11,bethesdadam
pr8829_69,33,bethesdadammen
pr8829_69,37,bethesdadammen
pr8830_69,0,betesdadammens
pr8830_69,14,bethesdadammen
pr8830_69,32,betesdadammen
pr8830_69,38,bethesdadammens
pr8832_69,12,jerusalem
pr8832_69,18,jerusalem
pr8834_69,3,jordan
pr8834_69,3,judæa
pr8834_69,19,jerusalem
pr8835_69,17,danmark
pr8836_69,14,italien
pr8836_69,15,romerriget
pr8836_69,15,palæstina
pr8836_69,15,danmark
pr8837_69,14,italien
pr8837_69,15,romerriget
pr8837_69,15,palæstina
pr8837_69,15,danmark
pr8838_69,7,israel
pr8838_69,7,israels
pr8838_69,8,jakobsstigen
pr8838_69,9,jord
pr8838_69,10,nazaret
pr8838_69,16,jorden
pr8838_69,17,jorden
pr8839_69,32,kirken
pr8840_69,33,ægypten
pr8840_69,35,israel
pr8840_69,35,danmark
pr8841_69,2,jerusalem
pr8841_69,5,jerusalem
pr8841_69,33,esajas
pr8842_69,16,jerusalem
pr8842_69,20,israel
pr8842_69,20,israel
pr8847_69,30,jerusalem
pr8848_69,7,toscana
pr8848_69,7,italien
pr8851_69,14,sinaj
pr8852_69,0,trinitatis
pr8852_69,24,sinaj
pr8852_69,27,gud
pr8855_78,4,oliebjerget
pr8855_78,4,jerusalem
pr8855_78,24,israel
pr8855_78,25,københavn
pr8855_78,25,vestjylland
pr8855_78,26,vestjylland
pr8855_78,54,gudsriget
pr8856_78,0,jerusalem
pr8856_78,53,græs
pr8857_78,13,rom
pr8857_78,13,syrien
pr8857_78,13,betlehem
pr8857_78,32,betlehem
pr8857_78,34,betlehem
pr8857_78,57,brøndbyøster
pr8857_78,58,brøndbyøster
pr8858_78,19,helvede
pr8858_78,23,forklarelsens bjerg
pr8858_78,28,nordkorea
pr8858_78,31,nigeria
pr8858_78,33,rumænien
pr8858_78,37,danmark
pr8858_78,72,korset
pr8858_78,77,korset
pr8858_78,81,nordkorea
pr8858_78,83,nordkorea
pr8858_78,84,nordkorea
pr8861_78,0,matthæusevangeliet
pr8861_78,102,vestre fængsel
pr8862_78,2,jorden
pr8863_78,16,roskilde
pr8864_78,71,annexgården
pr8864_78,73,annexgården
pr8865_78,11,israel
pr8865_78,14,jerusalem
pr8865_78,23,jerusalem
pr8865_78,28,jerusalem
pr8865_78,56,nazaret
pr8866_78,0,glostrup
pr8866_78,32,nordkorea
pr8866_78,35,nordkorea
pr8866_78,66,annexgården
pr8867_78,0,glostrup
pr8867_78,31,nordkorea
pr8867_78,34,nordkorea
pr8867_78,36,brøndbyøster
pr8867_78,65,annexgården
pr8868_78,14,mariakirken
pr8868_78,14,istedgade
pr8868_78,15,danmark
pr8868_78,16,paradis
pr8868_78,41,paradis
pr8868_78,47,himlen
pr8868_78,47,jorden
pr8868_78,53,brøndbyøster
pr8868_78,53,berlin
pr8869_78,87,brøndbyøster
pr8870_78,0,matthæusevangeliet
pr8870_78,72,england
pr8870_78,74,sydhavnen
pr8871_78,28,randers
pr8871_78,29,vestre fængsel
pr8871_78,29,ryvangen
pr8871_78,29,hellerup
pr8872_78,31,statsfængslet
pr8872_78,31,horsens
pr8872_78,33,lomholt
pr8872_78,50,usa
pr8872_78,51,indiana
pr8872_78,58,irak
pr8872_78,58,brøndbyøster torv
pr8873_78,59,hee
pr8873_78,59,ringkøbing
pr8873_78,80,folkekirken
pr8874_78,33,vesterbro
pr8874_78,33,istedgade
pr8874_78,33,vesterbro
pr8874_78,46,israel
pr8874_78,61,paradis
pr8874_78,64,paradis
pr8874_78,66,mændenes hjem
pr8875_78,56,gudsrige
pr8876_78,2,bethesdadam
pr8876_78,6,bethesdadam
pr8876_78,60,bethesdadam
pr8876_78,63,bethesdadammen
pr8876_78,78,bethesdadam
pr8877_78,0,vestre fængsels
pr8877_78,0,vestre fængsels
pr8877_78,23,israel
pr8877_78,41,bornholm
pr8877_78,77,vestre fængsels
pr8879_78,2,jerusalem
pr8879_78,44,himmerig
pr8881_78,21,jerusalem
pr8881_78,24,jerusalem
pr8881_78,42,edens have
pr8881_78,50,bethlehem
pr8881_78,51,bethlehem
pr8882_78,14,esajas
pr8882_78,22,brøndbyøster
pr8882_78,24,zion
pr8882_78,25,jerusalem
pr8882_78,66,connecticut
pr8882_78,71,usa
pr8882_78,75,usa
pr8883_78,4,danmark
pr8883_78,83,brøndbyøster kirke
pr8884_78,0,syrien
pr8884_78,22,israels
pr8884_78,29,rom
pr8884_78,32,rom
pr8884_78,34,judæa
pr8884_78,39,betlehem
pr8884_78,41,betlehem
pr8885_78,1,københavn
pr8885_78,40,gudsriget
pr8885_78,57,israel
pr8886_78,33,new york
pr8887_78,29,sydeuropa
pr8888_78,0,jordanfloden
pr8888_78,73,annexgården
pr8889_78,5,israels
pr8889_78,10,israel
pr8889_78,30,nordeuropa
pr8889_78,31,nazaret
pr8890_78,0,espegårdsvej
pr8890_78,6,bagsværd
pr8890_78,7,espegårdsvej
pr8890_78,41,danmark
pr8890_78,57,øresund
pr8892_78,0,esajas 53
pr8893_78,6,jerusalem
pr8893_78,6,emmaus
pr8893_78,7,emmaus
pr8893_78,7,israel
pr8893_78,23,emmaus
pr8893_78,29,jerusalem
pr8893_78,54,danmark
pr8893_78,59,høje tastrup
pr8893_78,69,brøndbyøster
pr8894_78,5,hvidovrevej
pr8894_78,55,pinseild
pr8895_78,5,getsemane have
pr8896_78,0,danmark
pr8898_78,17,rom
pr8898_78,36,vestre fængsel
pr8898_78,36,vestre fængsel
pr8898_78,37,brøndbyøstervej
pr8899_78,7,edens have
pr8899_78,15,kvickly
pr8900_78,1,nordjylland
pr8900_78,1,tranum klitplantage
pr8900_78,1,nordjylland
pr8900_78,3,holger
pr8900_78,5,tranum klitplantage
pr8900_78,5,nordjylland
pr8900_78,25,tranum klitplantage
pr8901_78,0,nexø
pr8901_78,0,nexø
pr8901_78,0,danmarks
pr8901_78,0,bornholms
pr8901_78,1,nexø
pr8901_78,1,nexø havn
pr8901_78,1,nexø
pr8901_78,22,genesaret sø
pr8902_78,0,glostrup
pr8902_78,21,vestegnen
pr8902_78,21,københavn
pr8902_78,26,københavn
pr8902_78,43,danmark
pr8902_78,45,brøndby stadion
pr8902_78,47,danmark
pr8902_78,49,brøndby
pr8902_78,50,danmark
pr8903_78,8,jerusalem
pr8903_78,15,brøndbyhallen
pr8903_78,18,jerusalem
pr8903_78,64,jerusalem
pr8903_78,68,jerusalems
pr8903_78,76,nazaret
pr8906_78,28,syrien
pr8906_78,49,gudsriget
pr8906_78,49,paradiset
pr8906_78,49,paradiset
pr8906_78,50,nazareth
pr8906_78,50,bethlehem
pr8906_78,52,gudsriget
pr8906_78,53,gudsriget
pr8906_78,56,gudsriget
pr8906_78,69,gudsriget
pr8906_78,73,syrien
pr8907_78,10,nain
pr8907_78,40,vestre fængsel
pr8907_78,61,efesos
pr8908_78,14,brøndbyskoven
pr8910_78,3,samaria
pr8910_78,9,syrien
pr8910_78,9,israel
pr8910_78,12,jordanfloden
pr8910_78,13,helsingør
pr8910_78,13,kronborg
pr8910_78,13,brøndby strand
pr8911_78,31,kapernaums
pr8911_78,40,england
pr8911_78,63,gudenåen
pr8912_78,37,gudsrige
pr8912_78,59,paradis
pr8913_78,0,sydafrikas
pr8913_78,18,sydafrika
pr8913_78,19,danmark
pr8913_78,43,københavn
pr8913_78,43,hamborg
pr8913_78,44,hamborg
pr8914_78,21,bethlehem
pr8914_78,61,brøndbyøster
pr8914_78,61,københavn
pr8914_78,62,brøndbyøster kirke
pr8915_78,24,nordkorea
pr8915_78,26,nordkorea
pr8915_78,29,nordkorea
pr8915_78,29,pakistan
pr8915_78,29,iran
pr8915_78,29,saudiarabien
pr8915_78,29,somalia
pr8915_78,40,odense
pr8915_78,44,danmark
pr8916_78,33,egypten
pr8917_78,57,brøndbyøster
pr8917_78,73,bodilsker
pr8917_78,73,bornholm
pr8917_78,83,vedersø
pr8917_78,83,vestjylland
pr8917_78,84,nazitysklands
pr8917_78,90,vedersø
pr8918_78,21,torvet
pr8918_78,21,brøndbyøster
pr8918_78,38,nygårdsplads
pr8921_78,6,jerusalem
pr8921_78,8,jerusalem
pr8921_78,8,jeriko
pr8921_78,12,israel
pr8921_78,42,bornholm
pr8921_78,65,jeriko
pr8922_78,10,forklarelsens bjerg
pr8923_78,43,nazaret
pr8923_78,80,nadver
pr8924_78,16,djævelens fængsel
pr8924_78,30,israel
pr8924_78,60,israel
pr8926_78,5,galilæa
pr8926_78,56,jerusalem
pr8927_78,84,italien
pr8928_78,12,frilandsmuseet
pr8928_78,12,brede
pr8929_78,12,frilandsmuseet
pr8929_78,12,brede
pr8930_78,21,galilæas
pr8930_78,21,judæas
pr8930_78,61,england
pr8932_78,37,danmark
pr8933_78,8,egypten
pr8933_78,35,hvidovre butikstorv
pr8933_78,47,matthæusevangeliet
pr8933_78,53,matthæusevangeliet
pr8935_78,0,nexø
pr8935_78,0,svaneke
pr8935_78,13,himmeriget
pr8935_78,51,nazaret
pr8936_78,37,gudsriget
pr8936_78,41,gudsrige
pr8936_78,52,gudsriget
pr8937_78,3,bethesdadam
pr8937_78,7,bethesdadam
pr8937_78,42,bethesda
pr8937_78,44,nazaret
pr8937_78,54,nazaret
pr8937_78,56,bethesdadam
pr8937_78,64,bethesdadam
pr8938_78,24,brøndbyøster
pr8938_78,26,danmark
pr8938_78,26,brøndbyøster
pr8940_78,26,nazaret
pr8941_78,8,gudsriget
pr8941_78,9,gudsriget
pr8941_78,13,gudsriget
pr8941_78,14,gudsriget
pr8942_78,5,tingbjerg
pr8942_78,6,brønshøj
pr8942_78,25,betlehem
pr8944_78,9,rom
pr8944_78,10,palæstina
pr8944_78,10,rom
pr8944_78,11,betlehem
pr8944_78,12,betlehem
pr8944_78,12,jerusalem
pr8944_78,12,jerusalem
pr8944_78,12,rom
pr8944_78,14,egypten
pr8944_78,39,jesusbarnet
pr8945_78,1,esajas
pr8945_78,8,betlehem
pr8945_78,8,rom
pr8945_78,9,betlehem
pr8945_78,11,esajas
pr8945_78,12,nazarets søn
pr8945_78,28,nazaret
pr8945_78,36,peterkirken
pr8945_78,36,rom
pr8945_78,38,rom
pr8945_78,39,roms
pr8945_78,39,judæa
pr8945_78,43,rom
pr8946_78,21,england
pr8946_78,21,england
pr8947_78,5,middelhavet
pr8947_78,31,europa
pr8947_78,34,europa
pr8947_78,39,brøndbyøster
pr8947_78,51,nazaret
pr8948_78,5,kana
pr8949_78,43,nazaret
pr8950_78,10,himmel
pr8950_78,14,nazaret
pr8950_78,20,nazaret
pr8950_78,37,facebook
pr8950_78,55,pladsen
pr8952_78,3,kana
pr8952_78,5,bethesda dam
pr8953_78,58,nazaret
pr8954_78,4,israels
pr8955_78,28,korset
pr8955_78,29,korset
pr8955_78,44,korset
pr8957_78,18,middelhavet
pr8957_78,18,europa
pr8957_78,34,middelhavet
pr8958_78,57,danmarks
pr8959_78,11,sinai
pr8960_78,13,danmarks
pr8960_78,23,babelstårnet
pr8961_78,2,nordjylland
pr8961_78,2,tranum klitplantage
pr8961_78,4,holger
pr8961_78,7,tranum klitplantage
pr8961_78,7,nordjylland
pr8961_78,26,tranum klitplantage
pr8962_78,59,danmark
pr8965_78,26,jordens
pr8965_78,32,jerusalem
pr8965_78,62,hagar
pr8968_78,44,sibirien
pr8968_78,51,sonia
pr8969_78,3,det hvide hus
pr8969_78,9,washington
pr8969_78,15,israels
pr8969_78,20,israel
pr8969_78,23,palæstina
pr8969_78,66,facebook
pr8971_78,2,paradis
pr8971_78,51,twin towers
pr8971_78,51,new york
pr8971_78,52,paris
pr8971_78,71,nazaret
pr8972_78,12,himmeriget
pr8972_78,17,himmeriget
pr8972_78,40,københavn
pr8972_78,40,hamborg
pr8972_78,41,hamborg
pr8972_78,61,gudsriget
pr8974_78,51,mount everest
pr8974_78,68,brøndbyøster kirke
pr8975_78,6,danmark
pr8975_78,27,kirkens herre
pr8975_78,30,somalia
pr8975_78,31,nordkorea
pr8975_78,32,nordkorea
pr8975_78,37,folkekirken
pr8977_78,15,kristendommens
pr8977_78,74,korset
pr8980_78,13,kristendommens
pr8981_78,1,egypten
pr8981_78,19,hvidovre butikstorv
pr8981_78,30,matthæusevangeliet
pr8981_78,37,matthæusevangeliet
pr8984_78,0,vesterbro
pr8984_78,0,istedgade
pr8984_78,0,vesterbro
pr8984_78,23,paradis
pr8984_78,23,paradis
pr8984_78,24,paradis
pr8984_78,29,mændenes hjem
pr8985_78,3,bethesdadam
pr8985_78,8,bethesdadam
pr8985_78,34,nazaret
pr8985_78,39,bethesda
pr8985_78,42,nazaret
pr8985_78,53,nazaret
pr8985_78,56,bethesdadam
pr8985_78,63,bethesdadam
pr8986_78,39,nazaret
pr8987_78,61,nazaret
pr8989_78,1,jerusalem
pr8990_78,16,jerusalem
pr8990_78,35,bethlehem
pr8990_78,36,bethlehem
pr8991_79,36,søjlegranen
pr8991_79,36,lillemøllevej
pr8991_79,36,humlehaven
pr8991_79,36,solvænget
pr8991_79,36,digterparken
pr8991_79,36,gl
pr8991_79,37,hærkrovej
pr8991_79,37,hindbjergvej
pr8991_79,38,kjellerup
pr8991_79,38,levring
pr8992_79,9,betlehem
pr8992_79,55,betlehem
pr8992_79,55,jerusalem
pr8992_79,67,nazaret
pr8993_79,12,nazaret
pr8993_79,14,nazaret
pr8993_79,15,nazaret
pr8993_79,28,nazaret
pr8994_79,82,troen
pr8997_79,15,jordanflodens
pr8998_79,1,kjellerup
pr8998_79,2,kjellerup
pr8998_79,5,kjellerup
pr8998_79,39,kjellerup
pr9000_79,56,paradis
pr9000_79,56,paradiset
pr10000_76,9,møn
pr10000_76,34,himlen
pr10000_76,44,paradis
pr9001_13,37,kirken
pr9003_13,7,samaria
pr9003_13,7,samaria
pr9003_13,7,jerusalems
pr9003_13,10,samaria
pr9003_13,11,galilæa
pr9003_13,12,nazareth
pr9003_13,13,samaria
pr9003_13,25,jerusalem
pr9003_13,32,jerusalem
pr9003_13,42,samaria
pr9003_13,68,jerusalem
pr9003_13,69,jerusalem
pr9003_13,70,jerusalem
pr9004_13,1,jeriko
pr9005_13,4,sykar
pr9005_13,4,samaria
pr9006_13,5,hald kirke
pr9007_13,36,matthæusevangeliet
pr9009_13,52,middelhavet
pr9009_13,61,middelhavet
pr9009_13,61,alperne
pr9009_13,61,nordeuropa
pr9009_13,61,danmark
pr9010_13,4,bethlehem
pr9010_13,7,danmark
pr9010_13,15,østerland
pr9010_13,20,jerusalem
pr9010_13,20,bethlehem
pr9010_13,22,danmark
pr9010_13,25,bethlehem
pr9010_13,30,himmelens
pr9010_13,34,europas
pr9010_13,34,østerland
pr9010_13,37,jerusalem
pr9010_13,51,bethania
pr9010_13,51,jerusalem
pr9010_13,54,bethania
pr9011_13,9,kina
