fname,sentence,LOC
pr10234_79,45,gudsr
pr10234_79,52,kirkefont
pr10234_79,53,københavn
pr10234_79,56,betlehemskirk
pr10234_79,56,nørrebro
pr10235_79,13,nazar
pr10235_79,18,nazar
pr10237_79,23,gudsr
pr10237_79,37,gudsr
pr10237_79,42,gudsr
pr10237_79,46,gudsr
pr10237_79,51,gudsr
pr10237_79,56,gudsr
pr10238_79,3,jerusalem
pr10238_79,16,torv
pr10239_79,3,betlehem
pr10241_79,27,hjerting kirk
pr10241_79,27,esbjerg
pr10242_79,60,rom
pr10242_79,62,rom
pr10245_79,42,nain
pr10246_79,0,betesda
pr10246_79,11,københavn
pr10248_79,32,københavn
pr10250_79,21,betlehem
pr10250_79,21,betlehem
pr10250_79,22,rama
pr10250_79,24,betlehem
pr10250_79,32,israel
pr10250_79,34,israel
pr10250_79,35,israels hus
pr10250_79,53,egypt
pr10250_79,53,israel
pr10250_79,54,israel
pr10250_79,55,judæa
pr10250_79,56,galilæa
pr10250_79,56,nazar
pr10250_79,58,ægypt
pr10250_79,58,nazar
pr10250_79,62,ægypt
pr10252_79,22,kern
pr10252_79,34,bla
pr10253_79,53,betlehem
pr10254_79,3,kalundborg
pr10255_79,8,danmark
pr10256_79,0,københavnsområd
pr10256_79,27,danmark
pr10258_79,37,kirk
pr10261_79,2,århus
pr10261_79,2,københavn
pr10261_79,25,dubai
pr10261_79,36,dubai
pr10262_79,15,jeriko
pr10262_79,22,jeriko
pr10263_79,6,kirkebak
pr10263_79,6,levring
pr10264_79,35,danmark
pr10264_79,38,danmark
pr10266_79,13,jord
pr10266_79,28,troen
pr10268_79,37,spani
pr10270_79,14,jerusalem
pr10271_79,29,grand canaria
pr10271_79,29,grand canaria
pr10271_79,30,paradis
pr10271_79,32,paradis
pr10272_79,8,filipin
pr10272_79,10,syri
pr10272_79,10,sydafrika
pr10278_79,0,danmark
pr10280_79,52,danmark
pr10281_79,3,afrika
pr10281_79,36,jerusalem
pr10281_79,38,jerusalem
pr10281_79,39,jerusalem
pr10281_79,40,jerusalem
pr10283_79,26,kors
pr10286_79,17,getsemanehav
pr10286_79,20,getsemanehav
pr10286_79,24,getsemanehav
pr10286_79,39,getseman
pr10287_79,3,genesaret sø
pr10287_79,30,kors
pr10288_79,7,emmaus
pr10288_79,12,emmaus
pr10288_79,39,danmark
pr10288_79,39,kina
pr10288_79,39,new zealand
pr10289_79,50,getseman
pr10291_79,44,paradis
pr10292_79,9,københavn
pr10292_79,15,golgata
pr10293_79,12,silkeborg sø
pr10293_79,12,silkeborg sø
pr10295_79,27,australi
pr10295_79,27,sydamerika
pr10295_79,27,alaska
pr10295_79,27,honolulu
pr10296_79,52,kors
pr10297_79,55,gudsr
pr10298_79,35,emmaus
pr10300_79,1,kors
pr10300_79,8,kors
pr10300_79,9,kors
pr10302_79,1,tyskland
pr10304_79,46,paradis
pr10304_79,46,gudsr
pr10304_79,46,paradis
pr10304_79,48,paradis
pr10306_79,4,getseman
pr10306_79,36,helved
pr10309_79,4,danmark
pr10310_79,10,himmelgade 1 i det store hvid
pr10310_79,20,jakobsst
pr10310_79,28,betel
pr10310_79,34,israel
pr10310_79,36,jerusalem
pr10310_79,36,korinth
pr10310_79,36,rom
pr10310_79,36,kjellerup
pr10311_79,0,levring
pr10311_79,0,hørup
pr10311_79,34,danmark
pr10312_79,0,"hvile
"
pr10312_79,0,hvil
pr10312_79,0,hvil
pr10312_79,44,hvil
pr10313_79,12,sønderjylland
pr10315_79,1,genesaret sø
pr10315_79,3,genesar
pr10317_79,13,jerusalem
pr10317_79,19,jerusalem
pr10317_79,19,jerusalem
pr10317_79,23,jerusalem
pr10317_79,23,jerusalem
pr10317_79,25,jerusalem
pr10317_79,34,templ
pr10317_79,40,jerusalem
pr10317_79,41,jerusalem
pr10317_79,41,jerusalem
pr10317_79,50,templ
pr10320_79,1,århus
pr10320_79,16,århus
pr10321_79,31,himmer
pr10321_79,31,gudsr
pr10321_79,39,himmer
pr10321_79,50,himmer
pr10321_79,60,gudsr
pr10322_79,23,bethesda
pr10323_79,19,danmark
pr10323_79,22,danmark
pr10324_79,1,mar
pr10329_79,19,kana
pr10329_79,27,betsajda
pr10329_79,27,korazin
pr10329_79,27,kapernaum
pr10329_79,52,helved
pr10329_79,52,helved
pr10329_79,53,helved
pr10329_79,54,helved
pr10330_79,4,himmer
pr10331_79,15,betesda
pr10331_79,21,betesda dam
pr10331_79,36,betesda
pr10331_79,48,brugs
pr10336_79,0,vesterhav
pr10336_79,1,geneserat sø
pr10336_79,3,genesaret sø
pr10336_79,29,aalborg
pr10336_79,31,spani
pr10336_79,31,andalusi
pr10336_79,33,danmark
pr10336_79,34,spani
pr10336_79,44,aalborg
pr10336_79,48,spani
pr10337_79,47,zakæus
pr10339_79,44,kirkegård
pr10340_79,9,vesterhav
pr10340_79,24,nain
pr10340_79,32,vesterhav
pr10340_79,41,vesterhav
pr10341_79,34,danmark
pr10343_79,30,paradis
pr10343_79,33,paradis
pr10343_79,52,troen
pr10344_79,3,jerusalem
pr10344_79,29,gudsr
pr10345_79,21,afrika
pr10347_79,65,gudsr
pr10349_79,23,new zealand
pr10349_79,42,præstegård
pr10350_79,46,betesdas dam
pr10350_79,50,betesda
pr10351_79,3,krydsfelt
pr10351_79,40,assisi
pr10351_79,54,danmark
pr10352_79,1,nain
pr10355_79,5,esaja
pr10355_79,7,esaja
pr10355_79,33,gudsr
pr10355_79,46,gudsr
pr10356_79,44,den blå møl
pr10356_79,53,børnekirk
pr10360_79,6,danmark
pr10361_80,1,auswitz
pr10361_80,2,auswitz
pr10361_80,5,auswitz
pr10361_80,7,christiansborg
pr10361_80,14,jerusalem
pr10361_80,28,auswitz
pr10361_80,28,jerusalem
pr10361_80,31,kors
pr10361_80,36,jerusalem
pr10361_80,38,jerusalem
pr10361_80,38,forklarelsens bjerg
pr10361_80,39,jerusalem
pr10363_80,3,nørreskov bak
pr10363_80,3,ansvej
pr10363_80,3,ringgad
pr10363_80,11,danmark
pr10363_80,11,gudenå
pr10363_80,11,hjejlekiosk
pr10364_80,2,herning
pr10364_80,4,herning
pr10364_80,13,genev
pr10364_80,14,genev
pr10364_80,15,genev
pr10364_80,16,mea sharim
pr10364_80,16,jerusalem
pr10364_80,16,mea sharim
pr10364_80,20,herning
pr10364_80,24,genev
pr10364_80,24,mea sharim
pr10364_80,24,herning
pr10364_80,52,golgatha
pr10364_80,55,herning
pr10365_80,0,world trade cent
pr10365_80,0,new york
pr10365_80,4,vest
pr10365_80,10,danmark
pr10365_80,10,new york
pr10365_80,25,efeso
pr10366_80,2,golgatha
pr10366_80,10,betlehem
pr10366_80,10,golgatha
pr10366_80,12,betlehem
pr10366_80,12,jerusalem
pr10366_80,16,betlehem
pr10366_80,16,jerusalem
pr10366_80,24,rusland
pr10366_80,24,tyskland
pr10367_80,4,indi
pr10367_80,12,indi
pr10367_80,12,indi
pr10367_80,23,golgatas kor
pr10367_80,27,indi
pr10367_80,29,indi
pr10367_80,34,gandis
pr10368_80,9,israel
pr10368_80,30,jerusalem
pr10368_80,33,israel
pr10368_80,33,rom
pr10368_80,35,israel
pr10368_80,52,jerusalem
pr10370_80,19,savan
pr10370_80,30,narnia
pr10370_80,31,narnia
pr10371_80,19,aarhus
pr10371_80,34,jerusalem
pr10371_80,34,emmaus
pr10371_80,38,emmaus
pr10371_80,40,jerusalem
pr10371_80,40,jerusalem
pr10371_80,40,emmaus
pr10371_80,40,emmaus
pr10371_80,40,jerusalem
pr10371_80,57,emmaus
pr10371_80,58,jerusalem
pr10372_80,26,menneske
pr10374_80,2,krakows
pr10375_80,14,jerusalem
pr10375_80,15,betlehem
pr10375_80,15,jerusalem
pr10375_80,19,assissi
pr10375_80,20,assissi
pr10375_80,22,betlehem
pr10375_80,22,jerusalem
pr10375_80,24,assisi
pr10375_80,24,europa
pr10375_80,24,amerika
pr10375_80,24,mellemøst
pr10375_80,27,assisi
pr10375_80,29,mellemøst
pr10375_80,30,amerika
pr10375_80,30,europa
pr10376_80,18,silkeborg kommun
pr10376_80,20,jerusalem
pr10376_80,37,zimbabw
pr10376_80,39,usa
pr10377_80,10,irak
pr10377_80,19,danmark
pr10377_80,19,mellemøst
pr10377_80,20,mellemøst
pr10377_80,33,himl
pr10377_80,33,jord
pr10379_80,1,israel
pr10380_80,0,skejby sygehus
pr10380_80,4,patienthotel
pr10380_80,4,skejby sygehus
pr10380_80,30,skejby sygehus
pr10380_80,40,skejby sygehus
pr10381_80,12,jordan flod
pr10382_80,0,tivoli
pr10382_80,0,københavn
pr10382_80,1,tivoli
pr10382_80,6,israel
pr10382_80,8,israel
pr10382_80,9,israel
pr10382_80,9,israel
pr10382_80,10,israel
pr10382_80,11,israel
pr10382_80,12,jerusalem
pr10382_80,14,israel
pr10382_80,14,rom
pr10382_80,15,tivoli
pr10382_80,25,israel
pr10382_80,35,tivoli
pr10382_80,37,israel
pr10382_80,37,danmark
pr10383_80,34,jeriko
pr10384_80,4,matthæusevangeli
pr10384_80,24,danmark
pr10384_80,24,somalia
pr10384_80,30,somalia
pr10384_80,33,somalia
pr10384_80,50,jerusalem
pr10385_80,12,danmark
pr10385_80,13,slesv
pr10385_80,13,holst
pr10385_80,14,skåne halland
pr10385_80,14,bleking
pr10385_80,20,tyskland
pr10385_80,21,tyskland
pr10385_80,22,finland
pr10385_80,22,norg
pr10385_80,23,england
pr10385_80,24,england
pr10386_80,6,stillehav
pr10386_80,17,stillehav
pr10386_80,27,mexico
pr10386_80,28,mexico
pr10387_80,43,tyskland
pr10387_80,44,tyskland
pr10388_80,0,skjern kirk
pr10388_80,6,ringkøbing
pr10388_80,14,nazareth
pr10388_80,18,kors
pr10388_80,22,ringkøbing
pr10388_80,23,ringkøbing
pr10388_80,40,ringkøbing
pr10389_80,35,johannesevangeli
pr10390_80,4,romer
pr10390_80,5,romer
pr10390_80,24,thermopylæ
pr10390_80,30,thermopylæ
pr10390_80,37,tyskland
pr10390_80,38,genevesø
pr10390_80,38,genevesø
pr10390_80,38,geneve sø
pr10391_80,2,søholtkollegi
pr10391_80,2,ansvej
pr10391_80,4,egepark
pr10391_80,16,betesda dam
pr10391_80,17,betesda dam
pr10391_80,17,betesda dam
pr10391_80,18,israel
pr10391_80,19,jerusalem
pr10391_80,23,betesda dam
pr10392_80,5,asi
pr10392_80,26,lønneberg
pr10392_80,27,lønneberg
pr10392_80,28,lønneberg
pr10392_80,32,lønneberg
pr10393_80,22,alderslyst kirk
pr10394_80,4,usa
pr10394_80,4,israel
pr10394_80,5,jordan
pr10394_80,15,asi
pr10394_80,50,rom
pr10394_80,56,rom
pr10395_80,18,nazareth
pr10395_80,22,jerusalem
pr10395_80,23,nazareth
pr10396_80,1,danmark
pr10396_80,4,danmark
pr10396_80,5,folkekirk
pr10396_80,46,nazareth
pr10396_80,59,danmark
pr10397_80,34,ansvej
pr10398_80,3,usa
pr10398_80,3,mexico
pr10398_80,7,stillehav
pr10398_80,25,israel
pr10398_80,28,israel
pr10398_80,35,juelsø
pr10398_80,38,mexico
pr10398_80,41,stillehav
pr10398_80,45,mexico
pr10398_80,56,jerusalem
pr10398_80,57,jerusalem
pr10398_80,58,juelsø
pr10398_80,60,juelsø
pr10399_80,1,indi
pr10399_80,2,indi
pr10399_80,36,kristendom
pr10399_80,41,jeriko
pr10399_80,42,golgata
pr10399_80,54,indi
pr10400_80,15,alderslyst
pr10400_80,23,nazareth
pr10400_80,24,nazar
pr10400_80,25,nazareth
pr10400_80,32,itali
pr10400_80,39,nazareth
pr10400_80,39,israel
pr10400_80,41,alderslyst
pr10400_80,52,nazareth
pr10401_80,7,israel
pr10401_80,8,romer
pr10401_80,9,romer
pr10401_80,9,europa
pr10401_80,11,erfurt
pr10401_80,15,erfurt
pr10401_80,16,tyskland
pr10401_80,37,jødedom
pr10402_80,0,jerusalem
pr10402_80,1,partiplads
pr10402_80,8,jerusalem
pr10402_80,12,jerusalem
pr10402_80,16,baraba
pr10402_80,16,israel
pr10402_80,18,berlin
pr10402_80,18,tyskland
pr10402_80,21,tyskland
pr10402_80,30,nazareth
pr10402_80,31,jerusalem
pr10402_80,33,jerusalem
pr10402_80,37,israel
pr10402_80,48,israel
pr10404_80,1,israel
pr10404_80,2,jerusalem
pr10404_80,2,jerusalem
pr10404_80,10,alderslyst
pr10404_80,12,jerusalem
pr10404_80,13,israel
pr10404_80,14,jerusalem
pr10404_80,15,jerusalem
pr10404_80,16,israel
pr10404_80,19,israel
pr10404_80,21,israel
pr10405_80,9,lindepark
pr10405_80,10,lindepark
pr10405_80,13,lindepark
pr10406_80,18,paradis
pr10407_80,4,egypt
pr10407_80,4,bethlehem
pr10407_80,14,wien
pr10407_80,14,nazityskland
pr10407_80,14,østr
pr10407_80,17,usa
pr10407_80,26,betlehem
pr10407_80,27,betlehem
pr10407_80,29,betlehem
pr10407_80,31,holocaust
pr10407_80,37,syri
pr10407_80,37,sydsudan
pr10407_80,37,centralafrika
pr10407_80,37,myanmar
pr10407_80,44,egypt
pr10407_80,47,syri
pr10408_80,2,golgatha
pr10408_80,10,betlehem
pr10408_80,10,golgatha
pr10408_80,12,betlehem
pr10408_80,12,jerusalem
pr10408_80,16,betlehem
pr10408_80,16,jerusalem
pr10408_80,24,rusland
pr10408_80,24,tyskland
pr10409_80,39,betesda dam
pr10410_80,19,nazareth
pr10411_80,1,kapernaum
pr10411_80,4,irak
pr10411_80,4,anbar provin
pr10411_80,11,galilæa
pr10411_80,13,kapernaum
pr10411_80,23,kapernaum
pr10411_80,24,kapernaum
pr10411_80,24,betsajda
pr10411_80,24,korazin
pr10411_80,25,nazareth
pr10411_80,44,danmark
pr10411_80,50,danmark
pr10411_80,54,kapernaum
pr10411_80,54,betsajda
pr10411_80,54,korazin
pr10412_80,36,danmark
pr10412_80,58,israel
pr10413_80,6,jerusalem
pr10413_80,25,getsemena hav
pr10413_80,48,herning
pr10414_80,2,kors
pr10414_80,12,jerusalem
pr10415_80,3,danmark
pr10415_80,9,rostock
pr10415_80,10,øresund
pr10415_80,10,sver
pr10415_80,28,rig
pr10415_80,38,betesda dam
pr10415_80,50,europa
pr10415_80,52,auschwitz
pr10416_80,24,danmark
pr10416_80,29,europa
pr10416_80,38,danmark
pr10417_80,35,johannesevangeli
pr10418_80,4,romer
pr10418_80,5,romer
pr10418_80,24,thermopylæ
pr10418_80,30,thermopylæ
pr10418_80,37,tyskland
pr10418_80,38,genevesø
pr10418_80,38,genevesø
pr10418_80,38,geneve sø
pr10420_80,28,danmark
pr10420_80,31,danmark
pr10420_80,32,jordan
pr10420_80,32,libanon
pr10420_80,32,tyrki
pr10420_80,32,itali
pr10420_80,40,fyn
pr10421_80,36,danmark
pr10422_80,19,stig
pr10422_80,41,stig
pr10425_80,10,tyrki
pr10425_80,13,alle armeni
pr10425_80,19,danmark
pr10425_80,30,orient
pr10427_80,37,mellemøst
pr10427_80,37,ans
pr10427_80,37,frederik
pr10428_80,1,haslev kirk
pr10428_80,1,sjælland
pr10428_80,5,jerusalem
pr10428_80,6,jerusalem
pr10428_80,8,ikast
pr10428_80,9,jerusalem
pr10428_80,10,israel
pr10428_80,14,kristendom
pr10428_80,17,jerusalem
pr10428_80,23,jerusalem
pr10428_80,24,jerusalem
pr10428_80,34,hedeagerkirk
pr10428_80,49,mar
pr10429_80,11,san sebastian
pr10429_80,11,spani
pr10429_80,12,det caribiske hav
pr10429_80,12,indi
pr10429_80,12,indi
pr10429_80,13,indi
pr10429_80,51,torino
pr10429_80,59,hedeagerkirk
pr10430_80,0,zakæus
pr10430_80,68,herning
pr10431_80,0,herning
pr10431_80,2,byrådssal
pr10431_80,7,herning
pr10431_80,8,herning
pr10431_80,8,jerusalem
pr10431_80,13,israel
pr10431_80,13,israel
pr10431_80,14,egypt
pr10431_80,15,israel
pr10431_80,16,israel
pr10431_80,16,jerusalem
pr10431_80,16,betlehem
pr10431_80,41,herning
pr10431_80,44,jerusalem
pr10432_80,4,københavn
pr10432_80,48,danmark
pr10432_80,49,københavn
pr10432_80,54,norg
pr10433_80,1,jerusalem
pr10433_80,5,københavn
pr10433_80,7,london
pr10433_80,9,københavn
pr10433_80,9,nørrebrogad
pr10433_80,10,london
pr10433_80,19,emmaus
pr10434_80,7,silkeborg
pr10435_80,1,hedeagerkirk
pr10435_80,30,hedeagerkirk
pr10435_80,56,kors
pr10436_80,37,mellemøst
pr10436_80,37,herning
pr10438_80,21,afghanistan
pr10438_80,25,afghanistan
pr10438_80,25,sydfyn
pr10439_80,0,danmark
pr10439_80,1,danmark
pr10440_80,3,danmark
pr10440_80,9,rostock
pr10440_80,10,øresund
pr10440_80,10,sver
pr10440_80,29,rig
pr10440_80,39,betesda dam
pr10440_80,51,europa
pr10440_80,53,auschwitz
pr10441_80,0,rødby
pr10441_80,1,sver
pr10441_80,1,malmø
pr10441_80,5,nordeuropa
pr10441_80,35,molok
pr10441_80,40,tyskland
pr10441_80,42,tyskland
pr10441_80,42,europa
pr10441_80,52,danmark
pr10442_80,0,vestergad
pr10442_80,9,nain
pr10442_80,9,herning
pr10442_80,10,nain
pr10442_80,17,nain
pr10442_80,22,nain
pr10442_80,28,nain
pr10442_80,30,nain
pr10443_80,16,gullestrup
pr10443_80,24,nazareth
pr10443_80,25,nazar
pr10443_80,26,nazareth
pr10443_80,28,gullestrup
pr10443_80,30,gullestrup
pr10443_80,32,gullestrup men
pr10443_80,33,itali
pr10443_80,34,gullestrup
pr10443_80,37,gullestrup
pr10443_80,40,nazareth
pr10443_80,40,israel
pr10443_80,42,gullestrup
pr10443_80,53,nazareth
pr10444_80,3,hedeagerkirk
pr10444_80,13,world trade cent
pr10444_80,18,mellemøst
pr10444_80,19,world trade cent
pr10446_80,7,israel
pr10446_80,8,romer
pr10446_80,9,romer
pr10446_80,9,europa
pr10446_80,11,erfurt
pr10446_80,15,erfurt
pr10446_80,16,tyskland
pr10446_80,37,jødedom
pr10447_80,6,england
pr10447_80,6,tyskland
pr10447_80,7,storbritanni
pr10447_80,8,england
pr10447_80,8,nazityskland
pr10447_80,9,england
pr10447_80,9,nazityskland
pr10449_80,8,rom
pr10449_80,21,jerusalem
pr10449_80,22,jerusalem
pr10449_80,23,forklarelsens bjerg
pr10449_80,32,jerusalem
pr10450_80,10,norg
pr10450_80,10,oslo
pr10451_80,47,damaskus
pr10451_80,48,damaskus
pr10452_80,0,jordanflod
pr10452_80,20,jordanflod
pr10452_80,23,hedeagerkirk
pr10452_80,32,danmark
pr10452_80,43,jordanflod
pr10453_80,7,syri
pr10453_80,7,syri
pr10453_80,9,hedeagerkirk
pr10453_80,35,syri
pr10453_80,47,syri
pr10454_80,0,usa
pr10454_80,9,sydamerika
pr10454_80,13,jonestown
pr10454_80,19,berlin
pr10454_80,24,jonestown
pr10454_80,24,ddr
pr10454_80,26,berlinmur
pr10454_80,42,berlin
pr10455_80,6,davids stad
pr10455_80,7,østerland
pr10455_80,25,egypt
pr10455_80,33,egypt
pr10455_80,33,tyran
pr10456_80,0,calcutta
pr10456_80,1,calcutta
pr10456_80,5,gudsr
pr10456_80,9,rom
pr10456_80,10,rom
pr10456_80,14,rom
pr10456_80,27,afrika
pr10458_80,11,danmark
pr10458_80,17,lindepark
pr10458_80,17,nordvestbad
pr10458_80,33,syri
pr10458_80,35,syri
pr10458_80,36,syri
pr10458_80,41,betlehem
pr10458_80,42,israel
pr10458_80,43,israel
pr10458_80,54,syri
pr10458_80,61,syri
pr10459_80,2,rom
pr10459_80,11,rom
pr10459_80,15,rom
pr10459_80,16,himmer
pr10460_80,0,skanderborg kommun
pr10460_80,0,silkeborg
pr10460_80,1,himmelbjerg
pr10460_80,1,skanderborg kommun
pr10460_80,1,himmelbjerg
pr10460_80,1,silkeborg
pr10460_80,2,skanderborg kommun
pr10460_80,2,himmelbjerg
pr10460_80,4,skanderborg
pr10460_80,7,skanderborg
pr10460_80,8,gødvad sogn
pr10460_80,8,silkeborg sogn
pr10460_80,8,silkeborg sogn
pr10460_80,8,gødvad sogn
pr10460_80,10,skanderborg
pr10460_80,11,silkeborg sogn
pr10460_80,17,skanderborg
pr10460_80,20,nazareth
pr10460_80,23,nazar
pr10460_80,25,sidon
pr10460_80,26,skanderborg
pr10460_80,33,nazar
pr10460_80,34,dybkær kirk
pr10460_80,45,nazareth
pr10460_80,46,skanderborg
pr10460_80,47,silkeborg sogn
pr10460_80,55,betlehem
pr10460_80,57,egypt
pr10460_80,66,skanderborg
pr10461_80,16,europa
pr10461_80,19,europa
pr10461_80,23,europa
pr10461_80,23,danmark
pr10461_80,32,europa
pr10461_80,40,egypt
pr10461_80,50,betlehem
pr10462_80,13,tenerif
pr10463_80,27,rom
pr10463_80,43,frankr
pr10463_80,44,paris
pr10464_80,3,himmer
pr10465_80,5,ansvej
pr10465_80,7,ansvej
pr10465_80,21,betlehem
pr10465_80,23,betlehem
pr10465_80,23,ansvej
pr10465_80,29,betlehem
pr10465_80,31,ansvej
pr10465_80,37,betlehem
pr10465_80,39,ansvej
pr10465_80,48,egypt
pr10465_80,59,ansvej
pr10466_80,0,bethlehem
pr10466_80,1,bethlehem
pr10466_80,1,bethlehem
pr10466_80,5,betlehem
pr10466_80,21,bethlehem
pr10466_80,24,golgatha
pr10466_80,26,egypt
pr10466_80,27,betlehem
pr10466_80,27,egypt
pr10466_80,27,jerusalem
pr10466_80,27,golgatha
pr10466_80,28,betlehem
pr10466_80,33,betlehem
pr10467_80,0,århus
pr10467_80,49,aarhus
pr10467_80,50,århus
pr10468_80,12,israel
pr10468_80,26,israel
pr10468_80,29,israel
pr10468_80,55,israel
pr10468_80,56,rusland
pr10469_80,2,herning
pr10469_80,4,herning
pr10469_80,14,genev
pr10469_80,15,genev
pr10469_80,16,genev
pr10469_80,17,mea sharim
pr10469_80,17,jerusalem
pr10469_80,17,mea sharim
pr10469_80,21,herning
pr10469_80,25,genev
pr10469_80,25,mea sharim
pr10469_80,25,herning
pr10469_80,53,golgatha
pr10469_80,56,herning
pr10470_80,0,mellemøst
pr10470_80,0,aleppo
pr10470_80,15,aleppo
pr10470_80,15,danmark
pr10470_80,35,alleppo
pr10471_80,27,matthæusevangeli
pr10471_80,32,matthæusevangeli
pr10472_80,20,himmer
pr10472_80,49,himmer
pr10473_80,1,nazityskland
pr10473_80,1,sovjetunion
pr10473_80,3,nazityskland
pr10473_80,5,berlin
pr10473_80,8,nazityskland
pr10473_80,11,irak
pr10473_80,13,sinjarbjerg
pr10473_80,13,irak
pr10473_80,19,israel
pr10473_80,20,israel
pr10473_80,25,israel
pr10473_80,31,israel
pr10473_80,31,storisrael
pr10473_80,52,irak
pr10473_80,57,skannerup
pr10473_80,58,sinjarbjerg
pr10474_80,35,johannesevangeli
pr10475_80,9,jerusalem
pr10475_80,20,golgatha
pr10475_80,40,steinway stre
pr10475_80,40,new york
pr10475_80,40,usa
pr10475_80,40,silkeborg
pr10476_80,51,pontius pilatus
pr10477_80,13,esaja
pr10477_80,35,mul
pr10477_80,44,betlehem
pr10477_80,44,jerusalem
pr10478_80,0,danmark
pr10478_80,1,afrika
pr10478_80,2,vestafrika
pr10478_80,3,atlant
pr10478_80,3,de vestindiske ø
pr10478_80,5,atlanterhav
pr10478_80,6,atlant
pr10478_80,7,de vestindiske ø
pr10478_80,9,danmark
pr10478_80,9,vestafrika
pr10478_80,9,caribi
pr10478_80,10,københavn
pr10478_80,11,amalienborg
pr10478_80,14,danmark
pr10478_80,16,danmark
pr10478_80,16,usa
pr10478_80,17,rusland
pr10478_80,22,danmark
pr10478_80,26,de vestindiske ø
pr10478_80,30,danmark
pr10478_80,32,danmark
pr10478_80,32,danmark
pr10478_80,48,danmark
pr10479_80,1,sjælland
pr10479_80,10,danmark
pr10479_80,26,danmark
pr10480_80,3,frederiksbjerg
pr10480_80,3,århus
pr10480_80,11,aarhus
pr10480_80,11,fuglebakkevej
pr10480_80,11,silkeborgvej
pr10480_80,11,strøg
pr10480_80,23,forklarelsens bjerg
pr10480_80,31,jerusalem
pr10480_80,33,jerusalem
pr10480_80,39,kors
pr10480_80,43,århus
pr10480_80,58,århus
pr10481_80,29,herning
pr10482_80,15,møllevangskirk
pr10482_80,17,danmark
pr10482_80,18,møllevangskirk
pr10482_80,30,assisi
pr10483_80,0,lindepark
pr10483_80,0,silkeborg
pr10484_80,26,menneske
pr10485_80,12,grækenland
pr10485_80,15,usa
pr10485_80,27,nordafrika
pr10485_80,41,betlehem
pr10486_80,30,europa
pr10486_80,31,kristendom
pr10486_80,32,afrika
pr10486_80,46,udkantsdanmark
pr10486_80,51,silkeborg
pr10486_80,65,himmer
pr10487_4,3,kapernaum
pr10487_4,54,kapernaum
pr10487_4,55,vanløs
pr10488_4,37,facebook
pr10489_6,2,jerusalem
pr10489_6,2,golgatha
pr10489_6,3,jerusalem
pr10489_6,4,golgatha
pr10489_6,4,paradis
pr10489_6,5,jordanflod
pr10489_6,12,sinajbjerg
pr10489_6,14,golgathabjerg
pr10490_6,0,trinitatis
pr10490_6,11,syri
pr10490_6,11,nyssa
pr10490_6,11,kappadoki
pr10490_6,11,tyrki
pr10490_6,28,himmel
pr10490_6,29,himl
pr10490_6,35,himl
pr10490_6,37,himmel
pr10490_6,46,nyssa
pr10490_6,46,nazian
pr10490_6,46,kappadoki
pr10490_6,46,tyrki
pr10490_6,46,nikæa
pr10490_6,46,konstantinopel
pr10490_6,48,himmel
pr10491_6,41,nazar
pr10491_6,62,nazar
pr10491_6,64,europa
pr10491_6,75,nazar
pr10492_6,3,kristendom
pr10492_6,15,syri
pr10492_6,16,romer
pr10492_6,16,perser
pr10492_6,26,syri
pr10492_6,27,romer
pr10492_6,27,perser
pr10493_7,15,jord
pr10493_7,32,himl
pr10493_7,40,itali
pr10493_7,40,petersplads
pr10493_7,43,himl
pr10493_7,57,himl
pr10494_7,31,israels kong
pr10494_7,37,himl
pr10494_7,38,skarresø
pr10494_7,39,himl
pr10496_9,2,jylland
pr10496_9,9,jylland
pr10497_9,1,galilæa
pr10497_9,6,kapernaum
pr10497_9,32,kapernaum
pr10497_9,74,esaja
pr10497_9,98,hjembæk
pr10498_10,23,sct
pr10498_10,30,sct
pr10499_10,16,holstebro
pr10499_10,17,skav
pr10499_10,18,holstebro
pr10499_10,23,jerusalem
pr10499_10,35,jerusalem
pr10499_10,38,betlehem
pr10499_10,64,jerusalem
pr10500_10,2,danmark
pr10501_10,2,sct
pr10501_10,3,sver
pr10501_10,31,israel
pr10502_11,31,flintholm kirk
pr10503_11,4,jerusalem
pr10503_11,6,jerusalem
pr10504_13,17,århus
pr10504_13,18,gellerup kirk
pr10504_13,75,gellerup kirk
pr10505_13,42,vindblæs
pr10505_13,42,vindblæs kirk
pr10505_13,53,udbyneder kirk
pr10506_14,54,danmark
pr10508_16,18,kastrup lufthavn
pr10508_16,52,himl
pr10509_16,0,skotland
